"id","masked_id","manufacturer_id","product_type","product_type_id","product_identifier","product_identifier_type","name","description","marketing_description","images","minimum_order_volume","minimum_order_volume_type","unit_count","unit_count_type","item_weight","item_weight_unit","ingredients","flavors","packaging_options","additional_info","metadata","external_links","status","created_at","updated_at"
302,P33W3ZW90B,212,CATEGORY,1370,"14417",,Rich Life Whipped Topping,"Liquid non-dairy topping with no trans fats, no hydrogenated oils and no artificial flavours, colours or preservatives. Does not contain high fructose corn syrup.","Frozen
|
Ready-To-Whip Topping
|
Unit Amount: 3.63 kg
|
To Prepare:
Whip
|
Keep Frozen","{https://images.keychain.com/wlp/P33W3ZW90B/1cbb77ae-3506-47f6-93ad-6f6e7fffdc1c.jpeg,https://images.keychain.com/wlp/P33W3ZW90B/66cdaaa8-8b73-41cf-b571-559b166d392c.jpeg,https://images.keychain.com/wlp/P33W3ZW90B/c7f8f326-feb5-405d-9cdd-f480cc9e4747.jpeg,https://images.keychain.com/wlp/P33W3ZW90B/bdc195ba-c076-4b6e-82ea-41cc2cc6fd19.jpeg,https://images.keychain.com/wlp/P33W3ZW90B/3bea8bf6-26ac-4cc9-a2c4-60d76df786bc.jpeg,https://images.keychain.com/wlp/P33W3ZW90B/d093057b-42fb-41ac-b025-3426e7780c67.jpeg,https://images.keychain.com/wlp/P33W3ZW90B/eee8dded-2c43-40f8-9802-5c9fafa53829.jpeg,https://images.keychain.com/wlp/P33W3ZW90B/1d4bb19a-70a1-41be-8bf4-8c3d33885fda.jpeg}",5000.000,Cases,,Case,3.630,KG,"Ingredients For U.s. Market: Water, Palm Kernel And Coconut Oils, Corn Syrup, Sugar, Contains Less Than 2% Of The Following: Sodium Caseinate (a Milk Derivative), Dextrose, Gum Arabic, Carbohydrate Gum, Xanthan Gum, Salt, Natural Flavor, Rice Extract, Colored With Beta Carotene.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14417},inactive,2024-12-03 11:29:27.094,2024-12-03 11:29:27.094
301,WLLFLEQHPD,212,CATEGORY,2080,"14219",,"Our Specialty Treat Shop™ 8"" Chocolate Tres Leches Style Cake Naturally And Arti","Our Specialty Treat Shop™ 8"" Chocolate Tres Leches Style Cake Naturally &amp; Artificially Flavored Soaked chocolate sponge cake topped with whipped icing and cake crumbs.","Frozen
|
Fully Finished Tres Leches Style Cakes
|
Unit Amount: 41.976 oz
|
To Prepare:
Thaw
|
Keep Frozen","{https://images.keychain.com/wlp/WLLFLEQHPD/c344df27-0b3e-4e4c-90d9-a452e6eec21f.jpeg,https://images.keychain.com/wlp/WLLFLEQHPD/c5cde726-9b00-4580-a47b-378b4cd9d49e.jpeg,https://images.keychain.com/wlp/WLLFLEQHPD/907249e5-d0be-4ba4-a213-c828adee0c2f.jpeg,https://images.keychain.com/wlp/WLLFLEQHPD/b6463354-3987-4b1f-a885-765349b23cf6.jpeg,https://images.keychain.com/wlp/WLLFLEQHPD/8092b654-c18b-46ef-a85f-a89f3efbdd1b.jpeg,https://images.keychain.com/wlp/WLLFLEQHPD/7bd4084d-e9f1-46f7-aac6-7ee1e47e34a9.jpeg,https://images.keychain.com/wlp/WLLFLEQHPD/c647f246-4157-492c-94ab-ebcafd5d663f.jpeg}",5000.000,Cases,,Case,41.976,OZ,"Skim Milk, Eggs, High Fructose Corn Syrup, Sugar, Water, Enriched Bleached Wheat Flour With Added Zinc (wheat Flour, Niacin, Zinc Oxide, Iron As Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid), Hydrogenated Palm Kernel Oil, Corn Syrup, Cocoa Alkali Processed, Contains Less Than 2% Of The Following: Palm Oil, Egg Whites, Potato Starch, Sodium Caseinate, Leavening (calcium Carbonate, Baking Soda, Aluminum Sodium Sulfate, Monocalcium Phosphate, Sodium Acid Pyrophosphate), Polyglycerol Esters Of Fatty Acids, Natural And Artificial Flavor, Fractionated Palm Oil, Wheat Gluten, Polysorbate 60, Carbohydrate Gum, Mono And Diglycerides, Dipotassium Phosphate, Iodized Salt, Soy Lecithin, To Preserve Freshness (potassium Sorbate, Tbhq, Citric Acid), Glucono Delta Lactone, Salt, Sodium Stearoyl Lactylate, Xanthan Gum, Soy Protein Concentrate, Cellulose Gum, Carrageenan, Dextrin, Artificial Colors (yellow 5, Yellow 6, Red 40), Colored With Beta Carotene.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14219},active,2024-12-03 11:29:26.032,2024-12-03 11:29:26.032
300,CHWQ55KUWS,212,CATEGORY,2080,"14214",,"Our Specialty Treat Shop™ 8"" Strawberry Tres Leches Style Cake Artificially Flav","Our Specialty Treat Shop™ 8"" Strawberry Tres Leches Style Cake Artificially Flavored Soaked sponge cake topped with strawberry glaze and whipped icing.","Frozen
|
Fully Finished Tres Leches Style Cakes
|
Unit Amount: 43.74 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/CHWQ55KUWS/eb3ee10e-cfef-450b-85fe-9e57a28cea60.jpeg,https://images.keychain.com/wlp/CHWQ55KUWS/0972b35d-deea-4dfd-86d1-25f049daa79a.jpeg,https://images.keychain.com/wlp/CHWQ55KUWS/6cf185a2-a109-4ab1-abc6-5e7d97b27944.jpeg,https://images.keychain.com/wlp/CHWQ55KUWS/5a1dd680-c06c-4b3b-8a4e-6104a5bdc0fb.jpeg,https://images.keychain.com/wlp/CHWQ55KUWS/c29ff40d-0c0e-407d-aec4-02a018dd1a7d.jpeg,https://images.keychain.com/wlp/CHWQ55KUWS/156044a6-1924-4dfd-bf62-f993fd544c3e.jpeg}",5000.000,Cases,,Case,43.740,OZ,"Skim Milk, High Fructose Corn Syrup, Strawberry Filling (strawberries, Sugar, Water, Modified Cornstarch, Citric Acid, Artificial Flavor, To Preserve Freshness [sodium Benzoate], Artificial Color [red 40]), Sugar, Water, Enriched Bleached Wheat Flour With Added Zinc (wheat Flour, Niacin, Zinc Oxide, Iron As Ferrous Sulfate, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Egg Yolks, Hydrogenated Palm Kernel Oil, Contains Less Than 2% Of The Following: Corn Syrup, Palm Oil, Soybean Oil, Sodium Caseinate, Fractionated Palm Oil, Artificial Flavor, Leavening (baking Soda, Sodium Aluminum Phosphate, Monocalcium Phosphate, Sodium Acid Pyrophosphate), Polysorbate 60, Polyglycerol Esters Of Fatty Acids, Iodized Salt, Glycerin, Mono And Diglycerides, Dipotassium Phosphate, To Preserve Freshness (potassium Sorbate, Tbhq, Citric Acid), Carbohydrate Gum, Glucono Delta Lactone, Gelatin, Soy Lecithin, Salt, Maltodextrin, Cellulose Gum, Xanthan Gum, Carrageenan, Dextrin, Grapefruit Extract, Enzyme, Ascorbic Acid, Citric Acid, Artificial Colors (yellow 5, Yellow 6, Red 40), Colored With Beta Carotene.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14214},active,2024-12-03 11:29:22.469,2024-12-03 11:29:22.469
299,Y1BI71TH2H,212,CATEGORY,400,"14162",,Deluxe Pershing Donut Dough,Yeast dough rolled in cinnamon smear and cut into disk coils. Bulk packed.,"Frozen
|
Donuts - Doughs
|
Unit Amount: 2.75 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/Y1BI71TH2H/03bb57c3-84eb-4fa3-ab49-f380cc20ea22.jpeg,https://images.keychain.com/wlp/Y1BI71TH2H/7a49254f-5ceb-4d9a-a2a9-49a6c8877037.jpeg,https://images.keychain.com/wlp/Y1BI71TH2H/c52fde09-f0aa-480b-98cc-3d000e26b4da.jpeg,https://images.keychain.com/wlp/Y1BI71TH2H/a2ddd18c-d238-4b79-9404-b626f802acce.jpeg,https://images.keychain.com/wlp/Y1BI71TH2H/bab408f6-00d3-4103-95e3-a3a05b5f97ad.jpeg}",5000.000,Cases,,Case,2.750,OZ,"Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, Sugar, Yeast, Soybean Oil, High Fructose Corn Syrup, Cinnamon, Contains Less Than 2% Of The Following: Dextrose, Leavening (sodium Acid Pyrophosphate, Baking Soda), Defatted Soy Flour, Modified Cornstarch, Distilled Monoglycerides, Wheat Gluten, Salt, Colored With (caramel Color), Datem, Ascorbic Acid, Wheat Starch, Enzyme, Dextrin.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14162},active,2024-12-03 11:29:17.616,2024-12-03 11:29:17.616
298,MJPPO5HMM0,212,CATEGORY,2083,"14138",,Cobbler Crust Dough Sheet,Flaky cobbler crust perfect for multiple applications and ideal for buffets. Contains zero trans fat per serving.,"Frozen
|
Cobbler
|
Unit Amount: 1.0 lb
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/MJPPO5HMM0/e38e43ea-3a7c-4719-8158-e2ced9dcf3e2.jpeg,https://images.keychain.com/wlp/MJPPO5HMM0/f33aef87-b593-4f88-aa45-2e23e7fc170b.jpeg,https://images.keychain.com/wlp/MJPPO5HMM0/c5a3a8ba-44c3-410f-bef8-e13753a12846.jpeg,https://images.keychain.com/wlp/MJPPO5HMM0/d5320291-c30c-49a4-93c2-05f6a7f57bfc.jpeg,https://images.keychain.com/wlp/MJPPO5HMM0/74d27ba7-2d2a-4b7e-9c36-31b0c9212fde.jpeg,https://images.keychain.com/wlp/MJPPO5HMM0/c290e5fc-3733-4270-8557-a4b2a1bef0d8.jpeg,https://images.keychain.com/wlp/MJPPO5HMM0/ad1e523b-cd21-49ca-81cd-d56e5717b38f.jpeg,https://images.keychain.com/wlp/MJPPO5HMM0/13959568-0ca3-4071-af72-c04cca87155d.jpeg}",5000.000,Cases,,Case,1.000,LB,"Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Palm And Soybean Oils, Skim Milk, Dextrose, Salt, Sugar, Leavening (baking Soda).",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14138},active,2024-12-03 11:29:16.078,2024-12-03 11:29:16.078
297,WIBMQVBYUG,212,CATEGORY,1892,"14121",,Plain Cake Donut,Ready-to-finish plain ring cake donut. Bulk packed.,"Frozen
|
Donuts - Ready To Finish Cake
|
Unit Amount: 2.0 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/WIBMQVBYUG/8785dad9-b6af-4e8e-8592-e40852f41efd.jpeg,https://images.keychain.com/wlp/WIBMQVBYUG/8e68614c-545d-43ee-ba30-6ad170b19e73.jpeg,https://images.keychain.com/wlp/WIBMQVBYUG/93e103c0-cb8b-44d1-a053-24ca139bb5d5.jpeg,https://images.keychain.com/wlp/WIBMQVBYUG/1a917a51-eac4-475b-bcab-df0f30ecd6f4.jpeg}",5000.000,Cases,,Case,2.000,OZ,"Ingredients For U.s Market: Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Palm Oil, Sugar, Water, Soybean Oil, Contains Less Than 2% Of The Following: Defatted Soy Flour, Egg Yolks, Leavening (sodium Acid Pyrophosphate, Baking Soda), Dextrose, Wheat Starch, Salt, Skim Milk, Modified Wheat Starch, Potato Flour, Artificial Flavor, Sodium Stearoyl Lactylate.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14121},active,2024-12-03 11:29:14.364,2024-12-03 11:29:14.364
296,"0U4BT3DSBK",212,CATEGORY,1909,"14010",,Whole Grain Rich 2 Oz Eq Oven Fired Flatbread,"2 OZ EQ WGR OVEN FIRED FLATBREAD READY TO THAW AND SERVE TO HUNGRY STUDENTS.","Frozen
|
Flatbreads
|
Unit Amount: 2.2 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/0U4BT3DSBK/7850b745-3b93-4331-939e-16f6b6f1f5c0.jpeg,https://images.keychain.com/wlp/0U4BT3DSBK/7baab04e-a566-48a7-8ae3-342758ca8aa2.jpeg,https://images.keychain.com/wlp/0U4BT3DSBK/e378c07e-b0f9-447b-a364-4948c4d7f0ed.jpeg,https://images.keychain.com/wlp/0U4BT3DSBK/3bd20b3f-3953-440c-addb-bb184f77d873.jpeg,https://images.keychain.com/wlp/0U4BT3DSBK/242bdd92-d7fb-4647-94b7-edd38e22879e.jpeg,https://images.keychain.com/wlp/0U4BT3DSBK/fea8fe28-8715-42c0-8c85-986e8b5bfa1c.jpeg,https://images.keychain.com/wlp/0U4BT3DSBK/8fcf3bc5-7cf2-4cfc-8062-65df77ae8e94.jpeg,https://images.keychain.com/wlp/0U4BT3DSBK/262b811b-40ae-4e73-a50c-0e8947f30e81.jpeg,https://images.keychain.com/wlp/0U4BT3DSBK/152c240d-6a46-425b-9a40-ef53dc0dc3f6.jpeg}",5000.000,Cases,,Case,2.200,OZ,"Whole Wheat Flour, Enriched Unbleached Wheat Flour (wheat Flour, Malted Barley Flour, Ascorbic Acid Added As A Dough Conditioner, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Soybean Oil, Yeast, Contains Less Than 2% Of The Following: Sugar, Nonfat Dry Milk, Wheat Gluten, Salt, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Sodium Stearoyl Lactylate, Guar Gum, Enzymes.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14010},active,2024-12-03 11:29:13.182,2024-12-03 11:29:13.182
295,QKA6ATF3N0,212,CATEGORY,1901,"14007",,"12"" X 16"" Whole Grain Rich Parbaked Pizza Crust","WGR 12 X 16 INCH PAR BAKED PIZZA CRUST READY TO TOP, BAKE AND SERVE TO HUNGRY STUDENTS.","Frozen
|
Par-Baked Pizza Crusts
|
Unit Amount: 17.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/QKA6ATF3N0/835bab9a-f9ff-4491-8707-597f80ab3953.jpeg,https://images.keychain.com/wlp/QKA6ATF3N0/eebc050d-c514-4bb5-856b-f280e0712b63.jpeg,https://images.keychain.com/wlp/QKA6ATF3N0/352db51c-93e1-455d-8f2b-6f8824abb505.jpeg,https://images.keychain.com/wlp/QKA6ATF3N0/42441a27-6b3a-464b-8f01-f1eb19840804.jpeg,https://images.keychain.com/wlp/QKA6ATF3N0/ce340f6d-9d1e-4166-bbca-bfa8ebeecb2b.jpeg}",5000.000,Cases,,Case,17.000,OZ,"Water, Whole Wheat Flour, Enriched Unbleached Wheat Flour (wheat Flour, Malted Barley Flour, Ascorbic Acid Added As A Dough Conditioner, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Yeast, Sugar, Salt.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14007},active,2024-12-03 11:29:08.774,2024-12-03 11:29:08.774
294,TB9374O7JG,212,CATEGORY,1901,"14006",,"Whole Grain Rich 16"" Parbaked Pizza Crust","WGR 16 INCH PAR BAKED PIZZA CRUST READY TO TOP, BAKE AND SERVE TO HUNGRY STUDENTS.","Frozen
|
Par-Baked Pizza Crusts
|
Unit Amount: 17.0 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/TB9374O7JG/20869f47-503f-49a9-9b11-8a1f358fb7c3.jpeg,https://images.keychain.com/wlp/TB9374O7JG/7adcda2f-b25c-4c68-a9a4-08a9455d569e.jpeg,https://images.keychain.com/wlp/TB9374O7JG/1b9d4bd5-620b-40ad-8e5d-d752ead5b485.jpeg,https://images.keychain.com/wlp/TB9374O7JG/49cd3b51-fe29-412c-a1ce-96ad2b522d7a.jpeg,https://images.keychain.com/wlp/TB9374O7JG/df5c6ae1-6bf9-4ca4-a69f-65879db522d4.jpeg,https://images.keychain.com/wlp/TB9374O7JG/44a7f1f0-f43d-4c81-bc5c-60c2ac7de856.jpeg,https://images.keychain.com/wlp/TB9374O7JG/b2e5bb1e-d72c-4b5a-b1dc-49cdead0365b.jpeg,https://images.keychain.com/wlp/TB9374O7JG/45ed0b19-ef5a-423f-b2c1-bb5662aae553.jpeg,https://images.keychain.com/wlp/TB9374O7JG/24bb5fe0-a939-4b23-8a2a-3a70846c5790.jpeg,https://images.keychain.com/wlp/TB9374O7JG/dc11a744-5888-4adf-b10d-fc63bde02bf5.jpeg,https://images.keychain.com/wlp/TB9374O7JG/1452278a-c16f-4901-935c-c9023d33dca3.jpeg}",5000.000,Cases,,Case,17.000,OZ,"Water, Whole Wheat Flour, Enriched Unbleached Wheat Flour (wheat Flour, Malted Barley Flour, Ascorbic Acid Added As A Dough Conditioner, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Yeast, Sugar, Salt.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=14006},active,2024-12-03 11:29:06.218,2024-12-03 11:29:06.218
293,LGA6D2H6O0,212,CATEGORY,1309,"13862",,Ubr Ultimate Breakfast Round Baked Breakfast Bar Oatmeal Chocolate Chip,UBR ultimate breakfast round oatmeal chocolate chip soft round granola bar Peanut &amp; Tree Nut Free Symbol Whole Grain Stamp,"Frozen
|
Ubr™ - Ultimate Breakfast Round
|
Unit Amount: 2.2 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/LGA6D2H6O0/59fe798b-74ad-41ea-83e9-e2d90692f7f2.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/1c3c5448-f125-418c-8599-f9541bd9c954.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/8d32a7f5-dab7-4fa2-89a1-5bc9b1229858.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/b14b5e06-c753-4007-812b-f37d34fd08bc.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/37b218c1-1f09-4b75-8245-9b7d19d1589f.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/b7401de2-13fb-41ee-a64a-9893fc8e5923.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/8ea19586-1c98-4eb0-b220-3716e4fb6156.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/7dbbc002-9e28-4239-bd9c-d48b7696f24a.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/459710da-336a-4110-887f-afd9c26a723d.jpeg,https://images.keychain.com/wlp/LGA6D2H6O0/89e72697-6844-4e64-b3f0-88184bf13656.jpeg}",5000.000,Cases,,Case,2.200,OZ,"Whole Wheat Flour, Sugar, Oats, Semisweet Chocolate Chips (sugar, Chocolate Liquor, Cocoa Butter, Dextrose, Milkfat, Soy Lecithin, Natural Flavor), Soybean And Palm Oils, Molasses, Contains Less Than 2% Of The Following: Chickory Root Fiber, Glycerin (vegetable Based), Leavening (baking Soda), Brown Sugar, Modified Cornstarch, Eggs, Raisin Paste, Natural And Artificial Flavor, Salt, Carrageenan, Guar Gum, Soy Lecithin, Corn Syrup Solids, Egg Whites.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=13862},active,2024-12-03 11:29:03.078,2024-12-03 11:29:03.078
292,SHUBQ0KM2B,212,CATEGORY,400,"13717",,Southern Style Biscuit Dough 2.25oz,Hex-shaped biscuit dough with crispy golden exterior and heavy butter flavor profile. Contains zero grams trans fat per serving.,"Frozen
|
Biscuits - Dough
|
Unit Amount: 2.25 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/SHUBQ0KM2B/4ed03fbd-3a05-41a8-a5cc-e99611fd4215.jpeg,https://images.keychain.com/wlp/SHUBQ0KM2B/52ae6256-8f4c-498c-b736-4d9bfe0547bb.jpeg,https://images.keychain.com/wlp/SHUBQ0KM2B/0ee4007a-046c-45af-b7f8-23e15479d6b6.jpeg,https://images.keychain.com/wlp/SHUBQ0KM2B/fab3f969-6aa3-4b02-bc47-0b1743d671e5.jpeg,https://images.keychain.com/wlp/SHUBQ0KM2B/fb355675-2b88-4ff8-b71f-9ae28fae5e74.jpeg}",5000.000,Cases,,Case,2.250,OZ,"Enriched Bleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Skim Milk, Palm Oil, Leavening (sodium Aluminum Phosphate, Baking Soda, Sodium Acid Pyrophosphate, Monocalcium Phosphate), Buttermilk, Water, Sugar, Salt, Artificial Flavor, Soy Lecithin.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=13717},active,2024-12-03 11:28:59.998,2024-12-03 11:28:59.998
291,Y1NUZG9K4K,212,CATEGORY,1309,"13709",,Ubr - Ultimate Breakfast Round Dough - Oatmeal Chocolate Chip,"100% whole grain round granola bar made with semi sweet chocolate chips, 2 oz eq grain for school meals, good source of fiber (6g), kid approved!","Frozen
|
Ubr™ - Ultimate Breakfast Round
|
Unit Amount: 2.5 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/Y1NUZG9K4K/3272da1a-fe8f-4f54-81d6-e68257ff0224.jpeg,https://images.keychain.com/wlp/Y1NUZG9K4K/489e50d2-a346-4f62-af8d-a86d2e58eb7c.jpeg,https://images.keychain.com/wlp/Y1NUZG9K4K/58d2e445-ed4c-4100-8348-28bda71de6f4.jpeg,https://images.keychain.com/wlp/Y1NUZG9K4K/a93f6b44-04f0-4503-aba0-01a4aa40c0c2.jpeg,https://images.keychain.com/wlp/Y1NUZG9K4K/9a986d6a-876a-415b-9395-d3a80dc0a76c.jpeg}",5000.000,Cases,,Case,2.500,OZ,"Ingredients For U.s Market: Whole Wheat Flour, Oats, Sugar, Water, Semisweet Chocolate Chips (sugar, Chocolate Liquor, Cocoa Butter, Milkfat, Soy Lecithin (an Emulsifier), Vanillin (an Artificial Flavor), Natural Flavor), Molasses, High Oleic Canola And Hydrogenated Cottonseed Oils, Maltodextrin, Soybean Oil, Eggs, Contains Less Than 2% Of The Following: Inulin, Leavening (baking Soda), Modified Cornstarch, Natural And Artificial Flavor, Citrus Fiber, Salt.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=13709},active,2024-12-03 11:28:58.434,2024-12-03 11:28:58.434
290,SLEITNTUA0,212,CATEGORY,2418,"13608",,Chocolate Naturally & Artificially Flavored Bettercreme(r) Made W/ Hershey's Coc,Chocolate flavored Bettercreme made with Hershey's cocoa. PWP 1/9 lb. pail.,"Dry
|
Bettercreme Icings - Pre-Whipped
|
Unit Amount: 9.0 lb
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/SLEITNTUA0/5a2ad223-ddd9-4251-ad6f-0ce9f0cd2d32.jpeg,https://images.keychain.com/wlp/SLEITNTUA0/f5a4c193-951a-4866-b79e-10bef67e8cc3.jpeg,https://images.keychain.com/wlp/SLEITNTUA0/6b267651-49d3-424c-88f0-093437e72d8d.jpeg,https://images.keychain.com/wlp/SLEITNTUA0/355a1260-810b-4f8e-ab04-424e699a66ff.jpeg,https://images.keychain.com/wlp/SLEITNTUA0/e73ec17f-433b-4e53-9990-cf400c9195e0.jpeg,https://images.keychain.com/wlp/SLEITNTUA0/5d5288e4-6b45-4ca9-87a7-bb49690df557.jpeg,https://images.keychain.com/wlp/SLEITNTUA0/ff07673d-c19b-4219-a716-3f8d54ffa25d.jpeg,https://images.keychain.com/wlp/SLEITNTUA0/b8095bac-d409-403f-964d-15507410d2ae.jpeg}",5000.000,Cases,,Case,9.000,LB,"Liquid Sugar (sugar, Water), Hydrogenated Vegetable Oil (palm, Palm Kernel, Coconut And/or Cottonseed), High Fructose Corn Syrup, Water, Corn Syrup, Contains Less Than 2% Of The Following: Cocoa Alkali Processed, Sodium Caseinate (a Milk Derivative), Hershey's Cocoa, Polysorbate 60, Artificial Colors (red 40, Yellow 5, Blue 1), Carbohydrate Gum, Natural And Artificial Flavor, Soy Protein Isolate, To Preserve Freshness (potassium Sorbate), Dipotassium Phosphate, Polyglycerol Esters Of Fatty Acids, Salt, Xanthan Gum, Soy Lecithin.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=13608},active,2024-12-03 11:28:55.323,2024-12-03 11:28:55.323
289,"5S5O0NNIXX",212,CATEGORY,1892,"13530",,Homestyle Ring Donut,Ready-to-finish yeast ring donut. Bulk packed.,"Frozen
|
Donuts - Ready To Finish Yeast
|
Unit Amount: 2.1 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/5S5O0NNIXX/4c29a7ce-13fa-49ce-bca2-aa32b8429748.jpeg,https://images.keychain.com/wlp/5S5O0NNIXX/c2657bb2-d74a-4b72-9949-fccc7a8cc065.jpeg,https://images.keychain.com/wlp/5S5O0NNIXX/e7dfd8a6-a474-47e6-946f-fda5b2f39b0b.jpeg,https://images.keychain.com/wlp/5S5O0NNIXX/306a2ff3-a423-4777-b589-9ab58e99d46a.jpeg,https://images.keychain.com/wlp/5S5O0NNIXX/2237a05a-e911-4734-a8db-94cdbdc2aa7d.jpeg,https://images.keychain.com/wlp/5S5O0NNIXX/8fff67df-2bd2-4676-82a2-a40583f78d02.jpeg,https://images.keychain.com/wlp/5S5O0NNIXX/6fc4cf6a-8f41-46af-8402-290e7bb7364c.jpeg,https://images.keychain.com/wlp/5S5O0NNIXX/180d0ce5-8a3c-46a2-9828-fb2d691dbb5d.jpeg}",5000.000,Cases,,Case,2.100,OZ,"Ingredients For U.s. Market: Enriched Unbleached Wheat Flour (wheat Flour, Malted Barley Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Ri Boflavin, Folic Acid), Palm Oil, Water, Whey (a Milk Derivative), Dextrose And/or Sugar, Soybean Oil, Yeast, Contains Less Than 2% Of The Following: Salt, Leavening (sodium Acid Pyrophosphate, Baking Soda), Defatted Soy Flour, Skim Milk, Distilled Monoglycerides, Sodium Stearoyl Lactylate, Cellulose Gum, To Preserve Freshness (calcium Propionate), Guar Gum, Xanthan Gum, Ascorbic Acid, Colored With (beta Carotene).",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=13530},active,2024-12-03 11:28:51.291,2024-12-03 11:28:51.291
